ok,172.0,200,1488449781495,auth
ok,234.0,200,1488449781495,auth
ok,640.0,200,1488449781495,auth
ok,453.0,200,1488449781495,auth
ok,422.0,200,1488449781495,auth
ok,484.0,200,1488449781495,auth
ok,453.0,200,1488449781495,auth
ok,390.0,200,1488449781495,auth
ok,484.0,200,1488449781495,auth
ok,437.0,200,1488449781495,auth
ok,780.0,200,1488449781495,auth
ok,546.0,200,1488449781495,auth
ok,874.0,200,1488449781495,auth
ok,874.0,200,1488449781495,auth
ok,1186.0,200,1488449781495,auth
ok,1014.0,200,1488449781495,auth
ok,1233.0,200,1488449781495,auth
ok,1248.0,200,1488449781495,auth
ok,1280.0,200,1488449781495,auth
ok,1451.0,200,1488449781495,auth
ok,1607.0,200,1488449781495,auth
ok,8206.0,200,1488449781495,auth
ok,1638.0,200,1488449781495,auth
ok,1670.0,200,1488449781495,auth
ok,1857.0,200,1488449781495,auth
ok,1888.0,200,1488449781495,auth
ok,1982.0,200,1488449781495,auth
ok,2122.0,200,1488449781495,auth
ok,2075.0,200,1488449781495,auth
ok,2091.0,200,1488449781495,auth
ok,2403.0,200,1488449781495,auth
ok,2450.0,200,1488449781495,auth
ok,2543.0,200,1488449781495,auth
ok,2465.0,200,1488449781495,auth
ok,2715.0,200,1488449781495,auth
ok,1404.0,200,1488449781495,auth
ok,796.0,200,1488449781495,auth
ok,749.0,200,1488449781495,auth
ok,2762.0,200,1488449781495,auth
ok,796.0,200,1488449781495,auth
ok,2886.0,200,1488449781495,auth
ok,890.0,200,1488449781495,auth
ok,1139.0,200,1488449781495,auth
ok,2902.0,200,1488449781495,auth
ok,983.0,200,1488449781495,auth
ok,3105.0,200,1488449781495,auth
ok,1124.0,200,1488449781495,auth
ok,1155.0,200,1488449781495,auth
ok,3089.0,200,1488449781495,auth
ok,1217.0,200,1488449781495,auth
ok,3183.0,200,1488449781495,auth
ok,1514.0,200,1488449781495,auth
ok,3167.0,200,1488449781495,auth
ok,1514.0,200,1488449781495,auth
ok,3401.0,200,1488449781495,auth
ok,3417.0,200,1488449781495,auth
ok,1607.0,200,1488449781495,auth
ok,1623.0,200,1488449781495,auth
ok,3573.0,200,1488449781495,auth
ok,1748.0,200,1488449781495,auth
ok,1826.0,200,1488449781495,auth
ok,3620.0,200,1488449781495,auth
ok,1841.0,200,1488449781495,auth
ok,1997.0,200,1488449781495,auth
ok,3666.0,200,1488449781495,auth
ok,2138.0,200,1488449781495,auth
ok,2169.0,200,1488449781495,auth
ok,2231.0,200,1488449781495,auth
ok,3713.0,200,1488449781495,auth
ok,3916.0,200,1488449781495,auth
ok,2372.0,200,1488449781495,auth
ok,3854.0,200,1488449781495,auth
ok,3994.0,200,1488449781495,auth
ok,2528.0,200,1488449781495,auth
ok,2496.0,200,1488449781495,auth
ok,4056.0,200,1488449781495,auth
ok,2465.0,200,1488449781495,auth
ok,2590.0,200,1488449781495,auth
ok,2808.0,200,1488449781495,auth
ok,4150.0,200,1488449781495,auth
ok,2652.0,200,1488449781495,auth
ok,4212.0,200,1488449781495,auth
ok,4290.0,200,1488449781495,auth
ok,2918.0,200,1488449781495,auth
ok,2949.0,200,1488449781495,auth
ok,4431.0,200,1488449781495,auth
ok,4478.0,200,1488449781495,auth
ok,2949.0,200,1488449781495,auth
ok,4509.0,200,1488449781495,auth
ok,4634.0,200,1488449781495,auth
ok,3105.0,200,1488449781495,auth
ok,3198.0,200,1488449781495,auth
ok,4758.0,200,1488449781495,auth
ok,3292.0,200,1488449781495,auth
ok,3308.0,200,1488449781495,auth
ok,4618.0,200,1488449781495,auth
ok,3386.0,200,1488449781495,auth
ok,3495.0,200,1488449781495,auth
ok,3526.0,200,1488449781495,auth
ok,3604.0,200,1488449781495,auth
ok,4914.0,200,1488449781495,auth
ok,3651.0,200,1488449781495,auth
ok,4883.0,200,1488449781495,auth
ok,4946.0,200,1488449781495,auth
ok,3.9e3,200,1488449781495,auth
ok,3791.0,200,1488449781495,auth
ok,5039.0,200,1488449781495,auth
ok,3994.0,200,1488449781495,auth
ok,4072.0,200,1488449781495,auth
ok,4056.0,200,1488449781495,auth
ok,5086.0,200,1488449781495,auth
ok,5226.0,200,1488449781495,auth
ok,5351.0,200,1488449781495,auth
ok,5336.0,200,1488449781495,auth
ok,5382.0,200,1488449781495,auth
ok,4197.0,200,1488449781495,auth
ok,5585.0,200,1488449781495,auth
ok,5554.0,200,1488449781495,auth
ok,5694.0,200,1488449781495,auth
ok,4368.0,200,1488449781495,auth
ok,4384.0,200,1488449781495,auth
ok,4384.0,200,1488449781495,auth
ok,4478.0,200,1488449781495,auth
ok,5772.0,200,1488449781495,auth
ok,5819.0,200,1488449781495,auth
ok,4758.0,200,1488449781495,auth
ok,4758.0,200,1488449781495,auth
ok,4805.0,200,1488449781495,auth
ok,4805.0,200,1488449781495,auth
ok,5148.0,200,1488449781495,auth
ok,5928.0,200,1488449781495,auth
ok,6038.0,200,1488449781495,auth
ok,5039.0,200,1488449781495,auth
ok,5226.0,200,1488449781495,auth
ok,6116.0,200,1488449781495,auth
ok,6209.0,200,1488449781495,auth
ok,6318.0,200,1488449781495,auth
ok,5226.0,200,1488449781495,auth
ok,5336.0,200,1488449781495,auth
ok,5398.0,200,1488449781495,auth
ok,5554.0,200,1488449781495,auth
ok,6381.0,200,1488449781495,auth
ok,5616.0,200,1488449781495,auth
ok,5757.0,200,1488449781495,auth
ok,6443.0,200,1488449781495,auth
ok,6521.0,200,1488449781495,auth
ok,6615.0,200,1488449781495,auth
ok,5648.0,200,1488449781495,auth
ok,6708.0,200,1488449781495,auth
ok,6802.0,200,1488449781495,auth
ok,5866.0,200,1488449781495,auth
ok,6849.0,200,1488449781495,auth
ok,6880.0,200,1488449781495,auth
ok,7020.0,200,1488449781495,auth
ok,5960.0,200,1488449781495,auth
ok,7161.0,200,1488449781495,auth
ok,7239.0,200,1488449781495,auth
ok,7254.0,200,1488449781495,auth
ok,7270.0,200,1488449781495,auth
ok,7442.0,200,1488449781495,auth
ok,7660.0,200,1488449781495,auth
ok,5991.0,200,1488449781495,auth
ok,6038.0,200,1488449781495,auth
ok,6116.0,200,1488449781495,auth
ok,6318.0,200,1488449781495,auth
ok,6318.0,200,1488449781495,auth
ok,6459.0,200,1488449781495,auth
ok,7520.0,200,1488449781495,auth
ok,7676.0,200,1488449781495,auth
ok,6428.0,200,1488449781495,auth
ok,6662.0,200,1488449781495,auth
ok,6677.0,200,1488449781495,auth
ok,6786.0,200,1488449781495,auth
ok,6802.0,200,1488449781495,auth
ok,6927.0,200,1488449781495,auth
ok,6974.0,200,1488449781495,auth
ok,7098.0,200,1488449781495,auth
ok,7176.0,200,1488449781495,auth
ok,7239.0,200,1488449781495,auth
ok,7660.0,200,1488449781495,auth
ok,7691.0,200,1488449781495,auth
ok,7832.0,200,1488449781495,auth
ok,7223.0,200,1488449781495,auth
ok,7364.0,200,1488449781495,auth
ok,7816.0,200,1488449781495,auth
ok,7847.0,200,1488449781495,auth
ok,7816.0,200,1488449781495,auth
ok,7972.0,200,1488449781495,auth
ok,7988.0,200,1488449781495,auth
ok,7426.0,200,1488449781495,auth
ok,7613.0,200,1488449781495,auth
ok,7972.0,200,1488449781495,auth
ok,8003.0,200,1488449781495,auth
ok,7566.0,200,1488449781495,auth
ok,7691.0,200,1488449781495,auth
ok,8128.0,200,1488449781495,auth
ok,8128.0,200,1488449781495,auth
ok,7707.0,200,1488449781495,auth
ok,8144.0,200,1488449781495,auth
ok,8144.0,200,1488449781495,auth
ok,8767.0,200,1488449772379,auth
ok,8533.0,200,1488449772379,auth
ok,936.0,200,1488449772379,auth
ok,5538.0,200,1488449772379,auth
ok,2465.0,200,1488449772379,auth
ok,2402.0,200,1488449772379,auth
ok,6521.0,200,1488449772379,auth
ok,5288.0,200,1488449772379,auth
ok,8580.0,200,1488449772379,auth
ok,3510.0,200,1488449772379,auth
ok,2480.0,200,1488449772379,auth
ok,998.0,200,1488449772379,auth
ok,5881.0,200,1488449772379,auth
ok,4508.0,200,1488449772379,auth
ok,3494.0,200,1488449772379,auth
ok,1794.0,200,1488449772379,auth
ok,3167.0,200,1488449772379,auth
ok,6989.0,200,1488449772379,auth
ok,4820.0,200,1488449772379,auth
ok,4212.0,200,1488449772379,auth
ok,2371.0,200,1488449772379,auth
ok,6334.0,200,1488449772379,auth
ok,5928.0,200,1488449772379,auth
ok,1934.0,200,1488449772379,auth
ok,8299.0,200,1488449772379,auth
ok,5320.0,200,1488449772379,auth
ok,5507.0,200,1488449772379,auth
ok,6521.0,200,1488449772379,auth
ok,9110.0,200,1488449772379,auth
